Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3485,US-2022-103485,11/28/2022,11/29/2022,Standard Class,CU-10395,Customer 592,Consumer,United States,New York,New York,59210,East,TEC-ACC-6482,Technology,Accessories,Accessories model 154,4883.25,5,0.1,-116.77
3486,US-2022-103486,09/05/2022,09/10/2022,Standard Class,CU-10451,Customer 251,Consumer,United States,Florida,Florida,82015,South,OFF-STO-6671,Office Supplies,Storage,Storage model 213,458.87,4,0.1,129.66
3487,US-2021-103487,10/23/2021,10/29/2021,First Class,CU-10789,Customer 155,Corporate,United States,California,California,56168,West,FUR-CHA-6010,Furniture,Chairs,Chairs model 295,5183.84,9,0.0,1101.99
3488,US-2022-103488,05/01/2022,05/03/2022,Second Class,CU-10195,Customer 29,Home Office,United States,Washington,Washington,41849,West,OFF-BIN-5140,Office Supplies,Binders,Binders model 22,558.03,8,0.5,-134.2
3489,US-2022-103489,02/02/2022,02/03/2022,Standard Class,CU-10447,Customer 64,Home Office,United States,Oregon,Oregon,73248,West,OFF-BIN-4832,Office Supplies,Binders,Binders model 35,81.94,1,0.0,-4.29
3490,US-2022-103490,07/26/2022,07/31/2022,Standard Class,CU-10220,Customer 459,Corporate,United States,Massachusetts,Massachusetts,79305,East,FUR-CHA-2155,Furniture,Chairs,Chairs model 229,3577.04,9,0.0,400.22
3491,US-2024-103491,05/18/2024,05/24/2024,First Class,CU-10783,Customer 458,Consumer,United States,Georgia,Georgia,48418,South,FUR-FUR-7098,Furniture,Furnishings,Furnishings model 150,1562.72,3,0.1,389.06
3492,US-2023-103492,08/26/2023,09/02/2023,Standard Class,CU-10136,Customer 150,Consumer,United States,North Carolina,North Carolina,71252,South,OFF-LAB-4566,Office Supplies,Labels,Labels model 84,324.79,4,0.0,82.52
3493,US-2024-103493,09/04/2024,09/10/2024,Second Class,CU-10458,Customer 80,Corporate,United States,Oregon,Oregon,38742,West,OFF-LAB-1763,Office Supplies,Labels,Labels model 153,760.82,7,0.2,10.4
3494,US-2022-103494,02/15/2022,02/19/2022,Standard Class,CU-10264,Customer 410,Consumer,United States,Alabama,Alabama,60466,South,OFF-LAB-2551,Office Supplies,Labels,Labels model 176,10.31,1,0.1,1.94
3495,US-2021-103495,08/13/2021,08/16/2021,Standard Class,CU-10155,Customer 268,Consumer,United States,North Carolina,North Carolina,13877,South,OFF-STO-4836,Office Supplies,Storage,Storage model 82,296.7,5,0.0,68.2
3496,US-2021-103496,02/06/2021,02/09/2021,Standard Class,CU-10374,Customer 531,Corporate,United States,Georgia,Georgia,81221,South,TEC-PHO-9984,Technology,Phones,Phones model 87,4302.66,4,0.2,361.59
3497,US-2022-103497,05/12/2022,05/18/2022,Second Class,CU-10690,Customer 416,Consumer,United States,Washington,Washington,78035,West,FUR-CHA-4371,Furniture,Chairs,Chairs model 125,6795.71,9,0.15,-508.39
3498,US-2023-103498,12/13/2023,12/14/2023,Second Class,CU-10376,Customer 402,Home Office,United States,New Jersey,New Jersey,33381,East,FUR-TAB-7730,Furniture,Tables,Tables model 245,2004.35,4,0.15,81.03
3499,US-2024-103499,02/10/2024,02/15/2024,Standard Class,CU-10343,Customer 273,Consumer,United States,Georgia,Georgia,44983,South,FUR-FUR-9796,Furniture,Furnishings,Furnishings model 119,1266.18,8,0.0,305.92
3500,US-2022-103500,01/26/2022,01/31/2022,Second Class,CU-10384,Customer 798,Consumer,United States,Texas,Texas,26236,Central,OFF-PAP-9425,Office Supplies,Paper,Paper model 102,270.74,3,0.0,90.92
3501,US-2022-103501,06/17/2022,06/23/2022,Standard Class,CU-10032,Customer 638,Consumer,United States,Pennsylvania,Pennsylvania,40450,East,OFF-STO-2075,Office Supplies,Storage,Storage model 115,264.77,2,0.0,43.0
3502,US-2022-103502,11/05/2022,11/10/2022,Standard Class,CU-10464,Customer 580,Consumer,United States,Georgia,Georgia,98895,South,FUR-CHA-2243,Furniture,Chairs,Chairs model 174,545.78,1,0.15,81.75
3503,US-2023-103503,09/09/2023,09/14/2023,Standard Class,CU-10639,Customer 599,Corporate,United States,Oregon,Oregon,30637,West,OFF-STO-1817,Office Supplies,Storage,Storage model 144,50.58,2,0.4,10.64
3504,US-2022-103504,04/09/2022,04/15/2022,Second Class,CU-10756,Customer 147,Corporate,United States,Massachusetts,Massachusetts,57832,East,FUR-TAB-7483,Furniture,Tables,Tables model 55,616.73,1,0.2,-159.58
3505,US-2021-103505,10/12/2021,10/19/2021,Standard Class,CU-10076,Customer 155,Home Office,United States,Georgia,Georgia,69372,South,OFF-BIN-7684,Office Supplies,Binders,Binders model 182,929.84,9,0.1,181.89
3506,US-2021-103506,03/25/2021,03/26/2021,Standard Class,CU-10384,Customer 606,Corporate,United States,Michigan,Michigan,36663,Central,FUR-BOO-7471,Furniture,Bookcases,Bookcases model 25,760.08,4,0.3,13.65
3507,US-2022-103507,03/30/2022,04/04/2022,Standard Class,CU-10219,Customer 437,Corporate,United States,Alabama,Alabama,72211,South,OFF-STO-2128,Office Supplies,Storage,Storage model 27,128.24,2,0.2,-4.67
3508,US-2024-103508,03/22/2024,03/27/2024,Standard Class,CU-10417,Customer 559,Home Office,United States,Pennsylvania,Pennsylvania,21940,East,OFF-ART-5358,Office Supplies,Art,Art model 243,65.23,1,0.0,-7.97
3509,US-2024-103509,05/19/2024,05/20/2024,Second Class,CU-10486,Customer 420,Corporate,United States,Washington,Washington,92089,West,OFF-STO-2077,Office Supplies,Storage,Storage model 244,130.16,4,0.0,25.76
3510,US-2022-103510,04/10/2022,04/16/2022,Standard Class,CU-10156,Customer 533,Consumer,United States,Alabama,Alabama,35321,South,TEC-COP-7423,Technology,Copiers,Copiers model 144,13038.84,8,0.2,1007.17
3511,US-2021-103511,04/01/2021,04/04/2021,First Class,CU-10645,Customer 23,Corporate,United States,North Carolina,North Carolina,24974,South,OFF-PAP-8113,Office Supplies,Paper,Paper model 253,147.29,9,0.0,40.08
3512,US-2021-103512,11/19/2021,11/21/2021,Standard Class,CU-10164,Customer 469,Home Office,United States,New Jersey,New Jersey,70639,East,OFF-BIN-1531,Office Supplies,Binders,Binders model 241,961.75,8,0.4,74.85
3513,US-2023-103513,06/12/2023,06/14/2023,Standard Class,CU-10121,Customer 717,Corporate,United States,Alabama,Alabama,48290,South,OFF-BIN-9137,Office Supplies,Binders,Binders model 203,98.21,1,0.3,5.34
3514,US-2022-103514,11/02/2022,11/04/2022,Standard Class,CU-10440,Customer 469,Home Office,United States,New York,New York,12399,East,FUR-CHA-2112,Furniture,Chairs,Chairs model 146,494.77,2,0.15,4.86
3515,US-2021-103515,10/16/2021,10/22/2021,Standard Class,CU-10170,Customer 375,Home Office,United States,Washington,Washington,78556,West,FUR-FUR-9403,Furniture,Furnishings,Furnishings model 79,337.68,1,0.1,132.29
3516,US-2022-103516,11/11/2022,11/15/2022,Second Class,CU-10191,Customer 557,Home Office,United States,California,California,80316,West,OFF-STO-6263,Office Supplies,Storage,Storage model 142,1051.53,8,0.0,-64.61
3517,US-2024-103517,06/11/2024,06/18/2024,Standard Class,CU-10425,Customer 506,Consumer,United States,Georgia,Georgia,56927,South,OFF-LAB-5091,Office Supplies,Labels,Labels model 27,157.21,8,0.5,-28.97
3518,US-2021-103518,02/28/2021,03/03/2021,Standard Class,CU-10482,Customer 243,Home Office,United States,Massachusetts,Massachusetts,98316,East,OFF-BIN-1530,Office Supplies,Binders,Binders model 25,1142.88,9,0.4,55.04
3519,US-2023-103519,11/28/2023,12/04/2023,Standard Class,CU-10527,Customer 422,Consumer,United States,Alabama,Alabama,14468,South,TEC-PHO-8917,Technology,Phones,Phones model 78,6501.94,9,0.0,2861.89
3520,US-2022-103520,09/09/2022,09/11/2022,Standard Class,CU-10550,Customer 242,Home Office,United States,Massachusetts,Massachusetts,51032,East,TEC-COP-7234,Technology,Copiers,Copiers model 87,2995.87,2,0.0,538.57
3521,US-2023-103521,08/06/2023,08/11/2023,Second Class,CU-10480,Customer 663,Consumer,United States,Illinois,Illinois,97276,Central,OFF-PAP-5920,Office Supplies,Paper,Paper model 237,379.67,7,0.4,-59.45
3522,US-2021-103522,01/06/2021,01/11/2021,Standard Class,CU-10537,Customer 661,Consumer,United States,Florida,Florida,63704,South,OFF-BIN-8232,Office Supplies,Binders,Binders model 25,401.99,6,0.15,30.02
3523,US-2024-103523,03/24/2024,03/30/2024,Standard Class,CU-10144,Customer 156,Home Office,United States,Michigan,Michigan,65554,Central,OFF-STO-9785,Office Supplies,Storage,Storage model 236,1085.25,8,0.0,56.85
3524,US-2024-103524,07/11/2024,07/15/2024,Second Class,CU-10291,Customer 178,Home Office,United States,Florida,Florida,31099,South,OFF-ART-7323,Office Supplies,Art,Art model 299,274.76,3,0.0,112.98
3525,US-2021-103525,03/10/2021,03/13/2021,Same Day,CU-10268,Customer 170,Consumer,United States,New Jersey,New Jersey,82529,East,FUR-FUR-9694,Furniture,Furnishings,Furnishings model 76,835.93,1,0.15,-56.48
3526,US-2024-103526,03/26/2024,03/28/2024,Standard Class,CU-10652,Customer 13,Consumer,United States,Ohio,Ohio,95766,Central,OFF-STO-3536,Office Supplies,Storage,Storage model 218,583.57,5,0.15,-19.82
3527,US-2024-103527,04/11/2024,04/16/2024,Standard Class,CU-10358,Customer 313,Home Office,United States,Texas,Texas,24622,Central,TEC-ACC-3838,Technology,Accessories,Accessories model 292,2268.51,2,0.1,417.86
3528,US-2022-103528,07/21/2022,07/22/2022,Standard Class,CU-10502,Customer 27,Corporate,United States,Nevada,Nevada,74040,West,OFF-LAB-5178,Office Supplies,Labels,Labels model 279,213.89,4,0.0,44.68
3529,US-2021-103529,04/17/2021,04/23/2021,First Class,CU-10278,Customer 768,Consumer,United States,Washington,Washington,57038,West,OFF-BIN-5314,Office Supplies,Binders,Binders model 66,299.24,9,0.15,126.33
3530,US-2022-103530,11/06/2022,11/09/2022,Standard Class,CU-10709,Customer 734,Consumer,United States,New Jersey,New Jersey,96875,East,TEC-MAC-7436,Technology,Machines,Machines model 155,3565.73,9,0.0,1357.36
3531,US-2021-103531,02/07/2021,02/10/2021,First Class,CU-10662,Customer 352,Home Office,United States,Oregon,Oregon,46102,West,OFF-LAB-6513,Office Supplies,Labels,Labels model 218,206.9,3,0.5,14.07
3532,US-2023-103532,08/13/2023,08/14/2023,Standard Class,CU-10039,Customer 164,Home Office,United States,Georgia,Georgia,84745,South,TEC-MAC-8608,Technology,Machines,Machines model 174,5651.26,8,0.15,849.11
3533,US-2022-103533,06/02/2022,06/08/2022,Same Day,CU-10433,Customer 113,Home Office,United States,Georgia,Georgia,32811,South,OFF-BIN-7994,Office Supplies,Binders,Binders model 239,262.58,7,0.1,48.05
3534,US-2024-103534,11/27/2024,12/04/2024,Standard Class,CU-10598,Customer 386,Home Office,United States,California,California,25065,West,OFF-PAP-6154,Office Supplies,Paper,Paper model 244,115.61,1,0.1,13.91
3535,US-2024-103535,03/02/2024,03/08/2024,Standard Class,CU-10624,Customer 0,Corporate,United States,North Carolina,North Carolina,75671,South,TEC-COP-7155,Technology,Copiers,Copiers model 31,7069.04,5,0.2,187.21
3536,US-2022-103536,08/04/2022,08/08/2022,Standard Class,CU-10245,Customer 45,Home Office,United States,Oregon,Oregon,78599,West,OFF-BIN-4574,Office Supplies,Binders,Binders model 181,194.85,2,0.0,32.57
3537,US-2024-103537,03/17/2024,03/24/2024,Standard Class,CU-10593,Customer 218,Consumer,United States,New York,New York,93103,East,TEC-MAC-3068,Technology,Machines,Machines model 221,5873.02,7,0.1,300.96
3538,US-2022-103538,12/16/2022,12/21/2022,Standard Class,CU-10676,Customer 673,Home Office,United States,Ohio,Ohio,68380,Central,OFF-LAB-3107,Office Supplies,Labels,Labels model 247,12.41,2,0.1,-3.56
3539,US-2023-103539,07/09/2023,07/12/2023,Standard Class,CU-10441,Customer 312,Home Office,United States,California,California,85788,West,TEC-COP-1190,Technology,Copiers,Copiers model 163,11059.04,7,0.0,3674.02
3540,US-2024-103540,01/08/2024,01/09/2024,Standard Class,CU-10612,Customer 14,Consumer,United States,Illinois,Illinois,57995,Central,OFF-LAB-2347,Office Supplies,Labels,Labels model 132,1077.67,8,0.1,73.32
3541,US-2022-103541,04/24/2022,04/25/2022,Same Day,CU-10673,Customer 56,Home Office,United States,Michigan,Michigan,11800,Central,TEC-PHO-4745,Technology,Phones,Phones model 237,4837.98,9,0.3,949.81
3542,US-2021-103542,01/29/2021,01/31/2021,Standard Class,CU-10703,Customer 47,Corporate,United States,New Jersey,New Jersey,84016,East,OFF-LAB-9134,Office Supplies,Labels,Labels model 19,94.08,1,0.4,-2.6
3543,US-2023-103543,11/10/2023,11/12/2023,First Class,CU-10469,Customer 724,Home Office,United States,California,California,40417,West,OFF-LAB-8443,Office Supplies,Labels,Labels model 202,269.62,2,0.3,51.34
3544,US-2024-103544,11/15/2024,11/22/2024,Standard Class,CU-10056,Customer 205,Home Office,United States,Massachusetts,Massachusetts,41200,East,TEC-ACC-6585,Technology,Accessories,Accessories model 57,5579.54,4,0.4,-817.67
3545,US-2022-103545,06/21/2022,06/27/2022,Standard Class,CU-10664,Customer 795,Corporate,United States,Michigan,Michigan,58543,Central,OFF-LAB-7930,Office Supplies,Labels,Labels model 222,160.09,6,0.0,56.82
3546,US-2022-103546,09/21/2022,09/22/2022,Standard Class,CU-10191,Customer 366,Home Office,United States,Pennsylvania,Pennsylvania,13616,East,OFF-ART-7222,Office Supplies,Art,Art model 224,682.73,9,0.0,120.76
3547,US-2023-103547,07/29/2023,08/01/2023,First Class,CU-10092,Customer 454,Consumer,United States,Michigan,Michigan,78559,Central,OFF-ART-5160,Office Supplies,Art,Art model 283,209.1,2,0.2,42.78
3548,US-2022-103548,12/22/2022,12/25/2022,Second Class,CU-10272,Customer 732,Home Office,United States,Texas,Texas,35207,Central,OFF-BIN-5311,Office Supplies,Binders,Binders model 72,330.67,4,0.0,102.65
3549,US-2022-103549,01/11/2022,01/14/2022,Standard Class,CU-10046,Customer 2,Consumer,United States,North Carolina,North Carolina,58559,South,FUR-FUR-9629,Furniture,Furnishings,Furnishings model 280,950.34,3,0.1,276.78
3550,US-2023-103550,05/10/2023,05/17/2023,Standard Class,CU-10708,Customer 256,Home Office,United States,Oregon,Oregon,28766,West,FUR-BOO-2882,Furniture,Bookcases,Bookcases model 157,790.12,3,0.0,69.75
3551,US-2022-103551,01/08/2022,01/14/2022,Standard Class,CU-10623,Customer 180,Consumer,United States,Alabama,Alabama,87321,South,OFF-LAB-6541,Office Supplies,Labels,Labels model 293,455.44,5,0.3,79.99
3552,US-2024-103552,12/23/2024,12/27/2024,Standard Class,CU-10323,Customer 130,Corporate,United States,Washington,Washington,16515,West,TEC-ACC-2662,Technology,Accessories,Accessories model 176,2522.23,4,0.1,312.7
3553,US-2024-103553,04/28/2024,05/04/2024,Standard Class,CU-10303,Customer 260,Corporate,United States,New York,New York,50046,East,OFF-LAB-2112,Office Supplies,Labels,Labels model 81,602.83,8,0.1,0.0
3554,US-2021-103554,11/26/2021,11/28/2021,Second Class,CU-10093,Customer 360,Corporate,United States,Ohio,Ohio,15422,Central,OFF-STO-4255,Office Supplies,Storage,Storage model 205,121.67,2,0.4,20.97
3555,US-2024-103555,08/15/2024,08/16/2024,Standard Class,CU-10219,Customer 22,Corporate,United States,Michigan,Michigan,41621,Central,OFF-ART-1560,Office Supplies,Art,Art model 277,632.58,7,0.1,45.03
3556,US-2021-103556,05/12/2021,05/18/2021,Second Class,CU-10180,Customer 1,Consumer,United States,Nevada,Nevada,74911,West,TEC-MAC-6141,Technology,Machines,Machines model 149,7958.55,6,0.3,-970.85
3557,US-2022-103557,10/17/2022,10/22/2022,First Class,CU-10115,Customer 411,Home Office,United States,Pennsylvania,Pennsylvania,88139,East,TEC-ACC-8703,Technology,Accessories,Accessories model 143,1177.23,1,0.1,134.82
3558,US-2021-103558,03/20/2021,03/22/2021,First Class,CU-10398,Customer 306,Corporate,United States,Oregon,Oregon,42492,West,OFF-STO-5049,Office Supplies,Storage,Storage model 76,483.4,7,0.0,78.66
3559,US-2023-103559,01/01/2023,01/04/2023,Standard Class,CU-10793,Customer 396,Corporate,United States,Pennsylvania,Pennsylvania,17349,East,OFF-PAP-9495,Office Supplies,Paper,Paper model 228,459.77,8,0.0,83.61
3560,US-2022-103560,03/21/2022,03/26/2022,Standard Class,CU-10075,Customer 766,Consumer,United States,Ohio,Ohio,88163,Central,OFF-STO-1946,Office Supplies,Storage,Storage model 107,1296.98,9,0.0,252.89
3561,US-2022-103561,02/03/2022,02/07/2022,First Class,CU-10265,Customer 106,Home Office,United States,Pennsylvania,Pennsylvania,95866,East,TEC-MAC-7715,Technology,Machines,Machines model 71,13622.8,8,0.1,3344.99
3562,US-2023-103562,05/11/2023,05/14/2023,Standard Class,CU-10344,Customer 526,Corporate,United States,Pennsylvania,Pennsylvania,22822,East,FUR-FUR-2755,Furniture,Furnishings,Furnishings model 198,3312.7,5,0.2,983.69
3563,US-2021-103563,12/03/2021,12/09/2021,First Class,CU-10257,Customer 271,Consumer,United States,Georgia,Georgia,66724,South,FUR-TAB-6124,Furniture,Tables,Tables model 128,1918.87,6,0.15,-67.21
3564,US-2023-103564,02/16/2023,02/20/2023,Standard Class,CU-10176,Customer 708,Home Office,United States,Ohio,Ohio,37644,Central,OFF-BIN-8670,Office Supplies,Binders,Binders model 69,1131.22,8,0.15,280.78
3565,US-2024-103565,09/30/2024,10/04/2024,Second Class,CU-10170,Customer 268,Home Office,United States,California,California,28008,West,OFF-ART-7096,Office Supplies,Art,Art model 17,174.85,2,0.1,-7.16
3566,US-2021-103566,07/03/2021,07/07/2021,Second Class,CU-10029,Customer 334,Corporate,United States,Washington,Washington,97474,West,FUR-CHA-6152,Furniture,Chairs,Chairs model 57,1243.67,3,0.3,278.15
3567,US-2022-103567,02/16/2022,02/18/2022,Second Class,CU-10523,Customer 335,Consumer,United States,New Jersey,New Jersey,53672,East,OFF-ART-3647,Office Supplies,Art,Art model 63,161.73,2,0.0,76.65
3568,US-2022-103568,03/21/2022,03/27/2022,Second Class,CU-10574,Customer 717,Consumer,United States,Nevada,Nevada,49935,West,TEC-MAC-1529,Technology,Machines,Machines model 258,591.51,2,0.0,169.38
3569,US-2024-103569,09/21/2024,09/27/2024,Standard Class,CU-10677,Customer 454,Corporate,United States,New Jersey,New Jersey,81524,East,OFF-PAP-8294,Office Supplies,Paper,Paper model 38,1036.76,9,0.1,258.69
3570,US-2023-103570,05/20/2023,05/22/2023,Second Class,CU-10028,Customer 105,Home Office,United States,Illinois,Illinois,46148,Central,TEC-COP-7951,Technology,Copiers,Copiers model 247,9021.99,6,0.1,1424.87
3571,US-2022-103571,06/21/2022,06/26/2022,Standard Class,CU-10286,Customer 315,Corporate,United States,Texas,Texas,55484,Central,OFF-STO-3494,Office Supplies,Storage,Storage model 57,334.68,3,0.0,126.76
3572,US-2024-103572,03/29/2024,04/04/2024,Standard Class,CU-10591,Customer 556,Home Office,United States,New York,New York,33513,East,OFF-LAB-7967,Office Supplies,Labels,Labels model 83,317.12,4,0.0,28.94
3573,US-2021-103573,09/25/2021,10/01/2021,Standard Class,CU-10041,Customer 232,Home Office,United States,Illinois,Illinois,20562,Central,OFF-STO-9187,Office Supplies,Storage,Storage model 174,117.0,1,0.0,37.13
3574,US-2024-103574,04/19/2024,04/26/2024,Standard Class,CU-10238,Customer 247,Home Office,United States,North Carolina,North Carolina,62744,South,TEC-MAC-4905,Technology,Machines,Machines model 84,11703.9,9,0.2,-1434.11
3575,US-2023-103575,11/08/2023,11/10/2023,Standard Class,CU-10446,Customer 683,Home Office,United States,Oregon,Oregon,47295,West,OFF-LAB-7675,Office Supplies,Labels,Labels model 254,543.27,7,0.15,115.07
3576,US-2023-103576,07/16/2023,07/18/2023,Second Class,CU-10573,Customer 704,Consumer,United States,Ohio,Ohio,23261,Central,TEC-COP-9829,Technology,Copiers,Copiers model 38,8682.16,6,0.0,1460.74
3577,US-2024-103577,07/02/2024,07/03/2024,Standard Class,CU-10318,Customer 162,Corporate,United States,Ohio,Ohio,67318,Central,OFF-LAB-4066,Office Supplies,Labels,Labels model 22,164.33,7,0.3,10.03
3578,US-2021-103578,04/17/2021,04/20/2021,Standard Class,CU-10085,Customer 225,Corporate,United States,Alabama,Alabama,97585,South,OFF-PAP-9291,Office Supplies,Paper,Paper model 212,250.4,2,0.3,52.93
3579,US-2023-103579,07/04/2023,07/09/2023,Second Class,CU-10659,Customer 721,Corporate,United States,Washington,Washington,60059,West,OFF-ART-7360,Office Supplies,Art,Art model 17,230.18,2,0.15,71.95
3580,US-2024-103580,12/25/2024,12/31/2024,First Class,CU-10708,Customer 427,Corporate,United States,New Jersey,New Jersey,37759,East,OFF-STO-1372,Office Supplies,Storage,Storage model 245,689.09,6,0.15,132.79
3581,US-2022-103581,07/04/2022,07/10/2022,Standard Class,CU-10011,Customer 688,Consumer,United States,Ohio,Ohio,87493,Central,OFF-BIN-2405,Office Supplies,Binders,Binders model 183,568.53,9,0.1,-27.75
3582,US-2022-103582,02/20/2022,02/21/2022,Standard Class,CU-10438,Customer 431,Consumer,United States,Illinois,Illinois,71291,Central,FUR-TAB-5034,Furniture,Tables,Tables model 241,489.57,9,0.3,56.45
3583,US-2021-103583,05/22/2021,05/23/2021,Second Class,CU-10179,Customer 416,Corporate,United States,Georgia,Georgia,65079,South,TEC-COP-4664,Technology,Copiers,Copiers model 151,2586.75,5,0.3,-9.48
3584,US-2023-103584,02/07/2023,02/11/2023,Standard Class,CU-10622,Customer 175,Corporate,United States,Nevada,Nevada,29663,West,TEC-COP-2789,Technology,Copiers,Copiers model 31,3175.15,5,0.1,92.04
3585,US-2021-103585,07/11/2021,07/16/2021,Standard Class,CU-10581,Customer 389,Consumer,United States,Florida,Florida,61249,South,OFF-STO-7850,Office Supplies,Storage,Storage model 232,681.74,6,0.2,39.07
3586,US-2023-103586,11/09/2023,11/12/2023,Standard Class,CU-10731,Customer 525,Consumer,United States,New York,New York,17667,East,OFF-PAP-7788,Office Supplies,Paper,Paper model 274,51.33,5,0.2,3.04
3587,US-2021-103587,08/21/2021,08/27/2021,Standard Class,CU-10490,Customer 283,Corporate,United States,Washington,Washington,26404,West,FUR-BOO-2762,Furniture,Bookcases,Bookcases model 273,1536.22,6,0.1,182.63
3588,US-2022-103588,01/12/2022,01/14/2022,First Class,CU-10339,Customer 43,Corporate,United States,New York,New York,95573,East,FUR-BOO-6890,Furniture,Bookcases,Bookcases model 38,6387.99,8,0.1,88.32
3589,US-2023-103589,03/24/2023,03/29/2023,Standard Class,CU-10557,Customer 588,Home Office,United States,North Carolina,North Carolina,72886,South,FUR-TAB-9493,Furniture,Tables,Tables model 50,4646.36,8,0.15,648.19
3590,US-2021-103590,03/03/2021,03/05/2021,Second Class,CU-10608,Customer 679,Corporate,United States,Texas,Texas,97479,Central,FUR-BOO-3361,Furniture,Bookcases,Bookcases model 82,2872.71,4,0.0,838.46
3591,US-2021-103591,06/12/2021,06/16/2021,First Class,CU-10437,Customer 394,Consumer,United States,Alabama,Alabama,54417,South,TEC-MAC-5757,Technology,Machines,Machines model 150,6788.8,4,0.1,2113.8
3592,US-2021-103592,07/26/2021,07/27/2021,Standard Class,CU-10239,Customer 509,Home Office,United States,Alabama,Alabama,22637,South,OFF-STO-1013,Office Supplies,Storage,Storage model 179,137.99,6,0.1,51.79
3593,US-2024-103593,01/24/2024,01/30/2024,First Class,CU-10268,Customer 238,Corporate,United States,Washington,Washington,92684,West,OFF-LAB-1072,Office Supplies,Labels,Labels model 172,106.52,1,0.15,5.62
3594,US-2021-103594,07/04/2021,07/11/2021,Standard Class,CU-10756,Customer 605,Home Office,United States,Florida,Florida,49773,South,TEC-ACC-1951,Technology,Accessories,Accessories model 92,7910.19,9,0.15,512.21
3595,US-2023-103595,11/22/2023,11/27/2023,Second Class,CU-10058,Customer 364,Home Office,United States,Georgia,Georgia,73562,South,FUR-TAB-7229,Furniture,Tables,Tables model 199,140.2,3,0.3,5.51
3596,US-2021-103596,02/20/2021,02/27/2021,Second Class,CU-10376,Customer 419,Home Office,United States,Ohio,Ohio,71333,Central,FUR-TAB-4638,Furniture,Tables,Tables model 252,3692.31,5,0.4,534.97
3597,US-2021-103597,02/07/2021,02/11/2021,First Class,CU-10362,Customer 9,Corporate,United States,Washington,Washington,76794,West,FUR-BOO-2592,Furniture,Bookcases,Bookcases model 139,2470.5,7,0.0,339.5
3598,US-2023-103598,10/24/2023,10/30/2023,First Class,CU-10101,Customer 611,Home Office,United States,Pennsylvania,Pennsylvania,90212,East,OFF-BIN-4577,Office Supplies,Binders,Binders model 140,250.06,3,0.1,20.7
3599,US-2022-103599,01/23/2022,01/28/2022,Second Class,CU-10764,Customer 515,Home Office,United States,Georgia,Georgia,44013,South,TEC-ACC-9174,Technology,Accessories,Accessories model 121,3095.56,4,0.3,285.24
3600,US-2023-103600,05/09/2023,05/12/2023,Standard Class,CU-10607,Customer 20,Home Office,United States,New Jersey,New Jersey,14387,East,TEC-MAC-5329,Technology,Machines,Machines model 259,1406.17,4,0.0,389.44
3601,US-2021-103601,07/19/2021,07/23/2021,First Class,CU-10368,Customer 647,Consumer,United States,North Carolina,North Carolina,32230,South,TEC-COP-2943,Technology,Copiers,Copiers model 44,2034.45,2,0.0,231.64
3602,US-2021-103602,03/18/2021,03/23/2021,Standard Class,CU-10278,Customer 154,Corporate,United States,New Jersey,New Jersey,44237,East,TEC-COP-2049,Technology,Copiers,Copiers model 287,809.57,2,0.3,-181.46
3603,US-2021-103603,03/13/2021,03/16/2021,Standard Class,CU-10290,Customer 71,Corporate,United States,Georgia,Georgia,54829,South,FUR-CHA-7349,Furniture,Chairs,Chairs model 129,2698.35,4,0.0,871.44
3604,US-2023-103604,08/01/2023,08/07/2023,Standard Class,CU-10725,Customer 633,Consumer,United States,Florida,Florida,13970,South,OFF-LAB-6715,Office Supplies,Labels,Labels model 11,166.57,8,0.3,21.3
3605,US-2022-103605,11/19/2022,11/22/2022,Standard Class,CU-10645,Customer 712,Home Office,United States,New Jersey,New Jersey,43157,East,OFF-ART-1046,Office Supplies,Art,Art model 19,55.15,1,0.3,2.65
3606,US-2021-103606,03/13/2021,03/18/2021,First Class,CU-10685,Customer 531,Home Office,United States,California,California,98545,West,TEC-COP-8799,Technology,Copiers,Copiers model 84,11997.56,8,0.3,331.21
3607,US-2024-103607,02/15/2024,02/20/2024,Standard Class,CU-10029,Customer 318,Home Office,United States,New Jersey,New Jersey,49397,East,OFF-PAP-9835,Office Supplies,Paper,Paper model 38,504.56,7,0.15,132.81
3608,US-2022-103608,11/26/2022,12/01/2022,Standard Class,CU-10211,Customer 68,Home Office,United States,Florida,Florida,57964,South,OFF-STO-8645,Office Supplies,Storage,Storage model 273,61.31,2,0.1,-2.46
3609,US-2022-103609,11/10/2022,11/12/2022,Second Class,CU-10541,Customer 423,Corporate,United States,Oregon,Oregon,68755,West,TEC-MAC-1881,Technology,Machines,Machines model 186,12767.15,8,0.0,1977.81
3610,US-2021-103610,07/21/2021,07/23/2021,First Class,CU-10434,Customer 109,Corporate,United States,Michigan,Michigan,60259,Central,OFF-BIN-6705,Office Supplies,Binders,Binders model 240,360.47,7,0.1,126.03
3611,US-2023-103611,02/14/2023,02/15/2023,Standard Class,CU-10347,Customer 109,Consumer,United States,Massachusetts,Massachusetts,19175,East,FUR-TAB-1656,Furniture,Tables,Tables model 219,518.55,5,0.0,119.12
3612,US-2024-103612,10/08/2024,10/10/2024,Standard Class,CU-10614,Customer 308,Home Office,United States,Ohio,Ohio,78847,Central,TEC-ACC-5922,Technology,Accessories,Accessories model 160,6895.28,6,0.2,1292.44
